epoch,train_loss,val_loss,val_acc
1,11.134486879621234,7.427195310592651,0.25
2,10.12470953805106,5.767579555511475,0.26785714285714285
3,9.528441974094935,5.4014997482299805,0.23214285714285715
4,9.195328780582972,5.3286449909210205,0.25
5,8.686864852905273,5.437359571456909,0.26785714285714285
6,7.8289057186671664,5.624605417251587,0.25
7,8.458031858716692,5.831671476364136,0.26785714285714285
8,7.143118722098214,5.925903081893921,0.26785714285714285
9,6.574873583657401,5.9910500049591064,0.2857142857142857
10,6.828285217285156,5.974752426147461,0.2857142857142857
11,6.141625676836286,5.802609205245972,0.26785714285714285
12,5.385360785893032,5.6622278690338135,0.26785714285714285
13,5.335268088749477,5.457921504974365,0.2857142857142857
14,5.5254544871194025,5.1958277225494385,0.2857142857142857
15,4.53813978603908,4.961683750152588,0.30357142857142855
16,4.440548419952393,4.738849997520447,0.26785714285714285
17,4.321148020880563,4.540508985519409,0.26785714285714285
18,4.31129823412214,4.288297772407532,0.26785714285714285
19,3.972227096557617,4.068087220191956,0.25
20,3.942887714930943,3.8559579849243164,0.25
21,4.162318195615496,3.7191234827041626,0.23214285714285715
22,3.509730952126639,3.525707244873047,0.23214285714285715
23,3.317637954439436,3.398104429244995,0.26785714285714285
24,3.538222551345825,3.252601981163025,0.23214285714285715
25,3.17715357031141,3.1178420782089233,0.25
26,2.950876372201102,2.9974277019500732,0.26785714285714285
27,2.829616733959743,2.8524255752563477,0.25
28,2.73213563646589,2.7406558990478516,0.23214285714285715
29,2.7613933937890187,2.650550961494446,0.25
30,3.138856819697789,2.6249330043792725,0.25
31,2.781578983579363,2.5106117725372314,0.26785714285714285
32,2.5868911743164062,2.4119068384170532,0.2857142857142857
33,2.429716842515128,2.3732895851135254,0.30357142857142855
34,2.588480455534799,2.338238477706909,0.32142857142857145
35,2.4758715459278653,2.302945554256439,0.30357142857142855
36,2.192520192691258,2.2774134278297424,0.30357142857142855
37,2.4242275953292847,2.2697823643684387,0.2857142857142857
38,2.0437283515930176,2.1938799023628235,0.32142857142857145
39,2.441955191748483,2.170294761657715,0.32142857142857145
40,2.1265951224735806,2.1284753680229187,0.3392857142857143
41,2.0271837881633212,2.1050869822502136,0.32142857142857145
42,2.2434106384004866,2.083838641643524,0.32142857142857145
43,2.067132370812552,2.0797119736671448,0.30357142857142855
44,2.121257185935974,2.056977331638336,0.32142857142857145
45,2.120129176548549,2.0325368642807007,0.32142857142857145
46,2.0355180331638882,2.007428824901581,0.3392857142857143
47,2.112046871866499,1.9794079065322876,0.3392857142857143
48,1.9748169354030065,1.9465495347976685,0.3392857142857143
49,1.8658362456730433,1.9225106835365295,0.32142857142857145
50,1.971130064555577,1.9060888886451721,0.30357142857142855
